ID,Percentage,Category,no_Anch,no_Chg,Anch1,Anch2,Anch3,Anch4,Chg1,Chg2,Chg3,Chg4,Chg5,Hgt1,Hgt2,Hgt3,Hgt4,Hgt5
10071,0.754888386,TP,3,0,0,3,10,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10072,0.07711818,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10073,0.79720906,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10074,0.125423247,FN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10075,0.06636613,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10076,0.139467822,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10077,0.631604305,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10078,0.218386637,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10079,0.109733144,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10080,0.66075251,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10081,0.442127121,FN,4,3,0,1,3,14,3,4,21,-99,-99,1,1,-1,-99,-99
10082,0.415298594,TN,3,2,0,8,14,-99,3,8,-99,-99,-99,1,4,-99,-99,-99
10083,0.210495271,FN,3,0,0,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10084,0.155239761,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10085,0.572849344,FP,3,1,0,15,17,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
10086,0.613992037,TP,0,2,-99,-99,-99,-99,7,21,-99,-99,-99,-1,3,-99,-99,-99
10087,0.130814478,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10088,0.363940601,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10089,0.525990895,TP,0,1,-99,-99,-99,-99,3,-99,-99,-99,-99,-1,-99,-99,-99,-99
10090,0.609123718,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4,-99,-99,-99,-99
10091,0.492236592,FN,0,1,-99,-99,-99,-99,17,-99,-99,-99,-99,-1,-99,-99,-99,-99
10092,0.650916623,TP,4,0,0,8,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10093,0.624173755,TP,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,-1,3,-99,-99,-99
10094,0.228350388,TN,3,0,14,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10095,0.040942552,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10096,0.601648042,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4,-99,-99,-99,-99
10097,0.185999351,TN,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10098,0.338177588,FN,3,4,0,3,8,-99,3,8,17,21,-99,3,4,-1,-1,-99
10099,0.19654409,TN,3,0,0,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10100,0.231795716,TN,3,0,0,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10101,0.809578577,FP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10102,0.646454222,TP,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10103,0.127171008,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10104,0.856768986,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10105,0.30068648,FN,3,0,0,8,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10106,0.887372727,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10107,0.571267949,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
10108,0.610555787,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,3,-99,-99,-99
10109,0.294200216,TN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10110,0.431703982,TN,4,3,3,4,14,20,3,4,8,-99,-99,1,1,1,-99,-99
10111,0.060572383,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10112,0.894578201,TP,2,0,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10113,0.093109882,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10114,0.215641398,FN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10115,0.287076601,TN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10116,0.185061654,FN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10117,0.10758957,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10118,0.130749824,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10119,0.660844322,TP,4,0,0,5,8,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10120,0.593333009,TP,3,3,0,8,17,-99,3,17,21,-99,-99,-1,1,1,-99,-99
10121,0.192269896,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10122,0.378369168,TN,3,3,0,3,8,-99,7,8,21,-99,-99,2,4,-1,-99,-99
10123,0.156942028,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10124,0.485601369,FN,4,1,3,4,14,20,3,-99,-99,-99,-99,1,-99,-99,-99,-99
10125,0.200418574,FN,2,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10126,0.146308412,TN,2,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10127,0.699823307,FP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10128,0.349956668,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10129,0.629474085,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10130,0.254553786,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10131,0.158924097,FN,2,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10132,0.643790105,TP,0,3,-99,-99,-99,-99,3,17,21,-99,-99,-1,2,3,-99,-99
10133,0.482050207,TN,3,2,0,3,8,-99,3,8,-99,-99,-99,1,1,-99,-99,-99
10134,0.187026063,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10135,0.5,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10136,0.149932938,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10137,0.342733115,TN,3,4,0,3,8,-99,3,8,17,21,-99,4,1,-1,-1,-99
10138,0.098978544,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10139,0.537454822,TP,0,1,-99,-99,-99,-99,17,-99,-99,-99,-99,1,-99,-99,-99,-99
10140,0.868127589,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10141,0.841144116,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10142,0.263049634,TN,4,0,10,13,17,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10143,0.80595393,TP,4,0,0,4,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10144,0.089586194,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10145,0.872000221,TP,3,0,0,1,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10146,0.105576285,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10147,0.846224415,FP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10148,0.884482839,TP,3,0,0,1,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10149,0.299505501,FN,4,0,0,8,11,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10150,0.617536352,FP,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,-1,3,-99,-99,-99
10151,0.20731338,FN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10152,0.250998435,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10153,0.160907012,FN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10154,0.513347533,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
10155,0.583400445,TP,4,1,2,4,5,11,21,-99,-99,-99,-99,3,-99,-99,-99,-99
10156,0.101898182,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10157,0.343601148,FN,4,4,7,8,17,21,3,4,17,21,-99,3,3,-1,-1,-99
10158,0.760452144,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10159,0.784231542,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10160,0.400339641,FN,4,4,0,3,17,21,3,4,17,21,-99,1,1,-1,-1,-99
10161,0.813076091,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10162,0.323479177,FN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10163,0.363212662,FN,4,0,4,7,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10164,0.830765163,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10165,0.5,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10166,0.869394261,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10167,0.679622189,TP,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10168,0.769795117,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10169,0.620679457,TP,0,3,-99,-99,-99,-99,8,17,21,-99,-99,-1,1,3,-99,-99
10170,0.13761481,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10171,0.458861597,FN,3,2,0,7,8,-99,8,17,-99,-99,-99,1,-1,-99,-99,-99
10172,0.807515497,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10173,0.797240968,TP,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10174,0.432999225,FN,3,1,0,4,8,-99,8,-99,-99,-99,-99,4,-99,-99,-99,-99
10175,0.355110556,FN,4,4,0,3,15,16,3,4,17,21,-99,3,2,-1,-1,-99
10176,0.704298538,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10177,0.23927278,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10178,0.115366166,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10179,0.813505934,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10180,0.820810461,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10181,0.306855367,FN,4,0,0,3,8,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10182,0.790200164,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10183,0.193715289,TN,3,0,0,3,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10184,0.581595877,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
10185,0.34564743,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10186,0.76707041,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10187,0.521647873,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
10188,0.269221439,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10189,0.70602212,TP,4,5,0,3,5,8,4,7,15,17,21,-1,-1,1,3,3
10190,0.458719184,FN,4,2,0,15,16,17,17,21,-99,-99,-99,-1,-1,-99,-99,-99
10191,0.332281285,TN,4,0,0,3,4,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10192,0.689076262,FP,4,0,0,5,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10193,0.174700576,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10194,0.775329018,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10195,0.79659491,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10196,0.238831969,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10197,0.665564509,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10198,0.19618908,FN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10199,0.843584005,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10200,0.180153054,TN,3,0,0,3,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10201,0.200732737,FN,1,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10202,0.702618002,TP,4,0,0,4,7,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10203,0.178736408,FN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10204,0.700454167,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10205,0.763113494,TP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10206,0.246694424,TN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10207,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
10208,0.735995723,TP,4,0,0,5,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10209,0.35709146,TN,4,0,0,3,12,19,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10210,0.279033811,FN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10211,0.253155955,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10212,0.41756091,FN,3,4,3,17,21,-99,3,8,17,21,-99,1,1,-1,-1,-99
10213,0.399025408,TN,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,4,-1,-99,-99,-99
10214,0.645452597,FP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,2,3,-99,-99,-99
10215,0.299990649,TN,2,0,2,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10216,0.666287065,FP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10217,0.45152366,FN,0,2,-99,-99,-99,-99,8,21,-99,-99,-99,1,-1,-99,-99,-99
10218,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
10219,0.682665556,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10220,0.698950743,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10221,0.60817869,TP,4,1,0,5,8,17,21,-99,-99,-99,-99,4,-99,-99,-99,-99
10222,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
10223,0.287192435,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10224,0.649673024,FP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,3,3,-99,-99,-99
10225,0.575740871,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
10226,0.353078392,TN,3,4,0,3,17,-99,3,4,8,21,-99,4,1,1,-1,-99
10227,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
10228,0.229035414,FN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10229,0.77998425,TP,3,0,4,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10230,0.747695847,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10231,0.382922688,FN,0,3,-99,-99,-99,-99,4,8,21,-99,-99,4,1,-1,-99,-99
10232,0.516816868,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
10233,0.888148847,FP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10234,0.140364542,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10235,0.200759511,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10236,0.114601514,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10237,0.377427898,TN,4,4,0,3,4,8,3,4,7,8,-99,3,1,1,1,-99
10238,0.127752788,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10239,0.846642159,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10240,0.485658733,FN,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,-1,-99,-99,-99,-99
10241,0.691222139,TP,4,0,0,4,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10242,0.115108735,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10243,0.798734782,TP,4,0,0,1,7,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10244,0.796455855,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10245,0.591554221,TP,4,1,0,16,17,21,21,-99,-99,-99,-99,3,-99,-99,-99,-99
10246,0.853881535,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10247,0.615544957,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,3,-99,-99,-99
10248,0.613061698,TP,0,3,-99,-99,-99,-99,3,7,17,-99,-99,-1,-1,4,-99,-99
10249,0.222133898,TN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10250,0.455553101,TN,3,2,0,3,8,-99,4,7,-99,-99,-99,1,1,-99,-99,-99
10251,0.814619366,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10252,0.517088272,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
10253,0.166407056,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10254,0.787235733,TP,4,0,0,4,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10255,0.089077019,FN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10256,0.203991228,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10257,0.832410685,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10258,0.091949075,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10259,0.383988335,FN,4,0,3,4,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10260,0.729930277,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10261,0.733564651,TP,4,0,0,12,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10262,0.079563627,FN,1,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10263,0.820810632,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10264,0.159273682,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10265,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
10266,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
10267,0.910882359,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10268,0.86336707,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10269,0.573102331,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
10270,0.464501351,FN,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,1,-1,-99,-99,-99
10271,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
10272,0.336972626,TN,2,3,4,7,-99,-99,3,7,8,-99,-99,3,1,1,-99,-99
10273,0.70515472,TP,4,0,0,8,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10274,0.421067347,FN,0,2,-99,-99,-99,-99,3,8,-99,-99,-99,4,1,-99,-99,-99
10275,0.858638664,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10276,0.073466857,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10277,0.692080842,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10278,0.554834079,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,1,-99,-99,-99
10279,0.798674903,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10280,0.912720388,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10281,0.386037859,FN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10282,0.110046359,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10283,0.252945158,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10284,0.299613518,FN,4,0,0,1,3,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10285,0.302729283,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10286,0.856345899,TP,2,0,0,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10287,0.612997284,TP,4,2,0,4,7,17,17,21,-99,-99,-99,1,3,-99,-99,-99
10288,0.272631398,TN,4,0,3,4,7,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10289,0.821285978,TP,3,0,0,1,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10290,0.354862566,TN,4,0,3,4,17,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10291,0.729332829,TP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10292,0.328135533,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10293,0.892252495,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10294,0.670176845,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10295,0.152033188,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10296,0.204873797,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10297,0.394817869,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10298,0.666991334,TP,4,0,0,5,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10299,0.722809575,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10300,0.227209311,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10301,0.652770724,TP,0,3,-99,-99,-99,-99,3,17,21,-99,-99,-1,2,3,-99,-99
10302,0.767399112,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10303,0.903115895,TP,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10304,0.811198603,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10305,0.336845575,FN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10306,0.810796679,FP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10307,0.328393616,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10308,0.548392202,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
10309,0.758618727,TP,4,0,0,4,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10310,0.38870222,FN,4,4,0,12,15,17,3,8,12,21,-99,2,1,-1,-1,-99
10311,0.431811303,TN,3,3,0,3,4,-99,3,4,8,-99,-99,2,1,1,-99,-99
10312,0.356862044,FN,3,0,0,3,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10313,0.891085776,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10314,0.818391203,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10315,0.780946394,TP,4,0,0,1,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10316,0.649662318,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,4,-99,-99,-99
10317,0.864308965,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10318,0.255377534,FN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10319,0.168488865,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10320,0.903284436,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10321,0.72043192,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10322,0.5,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10323,0.752758708,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
