,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
7863,79,373,34,136,13,1,0,71,14,6,5,15,0,13,0,3,3,1,46,2,1,0,38
7864,73,131,2,48,27,0,0,100,-7,7,8,30,4,37,0,2,2,38,25,7,2,2,53
7865,67,130,5,25,10,0,0,100,-7,7,8,12,4,25,0,0,0,95,90,6,2,2,89
7866,60,134,9,48,12,0,0,92,23,6,6,15,1,57,0,1,1,97,57,4,5,3,90
7867,62,134,3,48,17,0,0,94,0,4,6,19,3,63,0,1,1,63,55,2,5,1,88
7868,66,213,6,120,12,3,3,80,54,6,3,15,3,33,0,2,2,88,84,2,2,1,100
7869,66,464,2,73,23,0,0,96,15,6,6,26,2,31,0,2,2,79,36,6,2,3,80
7870,68,301,7,91,30,0,0,100,-7,7,8,34,1,18,0,1,1,76,42,8,2,6,56
7871,83,254,9,96,27,1,1,96,72,6,4,28,1,18,0,1,1,10,33,6,2,0,60
7872,62,34,10,23,6,1,1,83,12,6,6,6,1,33,0,0,0,45,72,4,2,1,100
7873,61,207,3,67,27,0,0,97,3,4,6,30,2,40,0,3,3,24,71,5,3,0,57
7874,57,47,9,35,5,1,0,50,16,6,5,10,1,30,0,2,2,66,70,2,2,0,57
7875,56,69,12,34,3,1,1,100,-7,6,8,3,0,100,0,4,4,86.8,64,2,2,1,100
7876,60,91,17,46,3,5,5,100,-7,6,8,3,0,100,0,0,0,75.8,88,1.8,2,0.8,100
7877,59,216,2,65,22,2,2,96,10,2,4,31,1,32,0,6,6,31,40,4,2,1,55
7878,67,204,4,80,19,1,1,95,65,6,2,23,6,39,0,0,0,3,67,1,3,0,40
7879,61,180,1,62,12,3,3,75,13,6,3,17,2,35,0,1,1,31,79,2,2,0,50
7880,78,299,3,102,26,0,0,90,14,6,6,31,1,35,0,0,0,7,38,2,2,0,45
7881,60,181,8,67,15,3,3,80,2,0,2,20,1,40,0,2,2,35,82,6,4,0,91
7882,83,209,8,80,4,0,0,100,-7,7,8,5,1,20,0,0,0,9,78.4,3,2.6,0,75
7883,70,267,10,121,15,0,0,94,52,6,6,16,2,56,0,4,4,77,76.6,4,1,3,83
7884,54,51,11,34,7,2,2,63,3,4,2,9,1,33,0,1,1,86,88,3,1,0,100
7885,61,46,28,33,7,1,1,75,9,4,6,8,0,50,0,4,4,42,28,1,3,0,67
7886,76,325,6,79,20,0,0,95,11,4,6,20,1,45,0,3,2,3,64,2,4,0,80
7887,79,244,12,74,26,1,0,93,21,6,5,28,0,14,0,0,0,3,50,5,2,0,39
7888,78,292,11,79,16,0,0,100,-7,7,8,16,1,44,0,2,2,33,85,2,3,1,71
7889,54,131,10,72,9,1,1,67,1,4,3,12,2,25,0,3,3,91,62.8,1,1,1,50
7890,58,92,6,40,34,1,1,100,-7,0,8,41,1,22,0,4,4,37,100,8,4,3,52
7891,68,182,19,94,19,0,0,90,2,4,6,20,0,40,0,3,3,5,48,3,3,0,55
7892,57,107,3,53,25,1,1,96,51.8,6,3,26,4,54,0,7,7,89,36,5,3,2,82
7893,65,94,6,43,31,2,1,91,38,6,5,36,5,42,0,0,0,18,88,5,3,0,50
7894,75,293,9,143,9,0,0,89,11,4,6,9,2,22,0,0,0,59,78,3,1,1,57
7895,55,101,4,29,12,0,0,92,2,4,6,13,3,38,0,0,0,43,83,5,3,2,100
7896,70,185,32,130,6,3,2,67,17,6,2,9,0,11,0,0,0,5,69.2,1,1,0,50
7897,77,110,17,48,17,0,0,100,-7,7,8,18,0,39,0,2,2,22,67,4,3,0,64
7898,62,86,2,48,0,3,3,33,41,6,2,3,1,67,0,3,3,3,71.6,1,3,0,100
7899,81,407,8,90,31,0,0,100,-7,7,8,33,1,36,0,4,4,0,76,2,2,1,45
7900,62,141,9,67,28,1,0,97,50,6,5,30,3,43,0,0,0,84,89,4,4,2,89
7901,59,142,18,50,14,2,1,80,10,4,5,16,0,50,0,1,1,82,48,3,3,1,78
7902,64,108,6,55,16,3,1,75,40,6,5,21,4,20,0,0,0,53,69,5,4,1,91
7903,70,219,9,93,23,0,0,91,11,4,6,23,2,22,0,0,0,39,74.4,6,2,1,53
7904,71,67,6,32,17,0,0,95,37.6,6,6,20,3,35,0,1,1,22,100,3,2,1,56
7905,57,163,6,62,15,4,4,89,4,1,3,19,3,16,0,2,2,21,44,4,1,0,45
7906,60,143,1,74,22,1,1,96,5,0,2,29,4,34,0,3,3,30,96,6,3,2,82
7907,84,159,13,80,22,0,0,100,-7,7,8,22,0,18,0,2,2,1,65.4,2,1,1,30
7908,65,101,2,34,15,0,0,100,-7,7,8,18,5,33,0,9,9,72,100,5,3,4,69
7909,62,156,2,63,31,1,1,97,5,0,2,33,3,18,0,0,0,3,91,3,2,0,42
7910,52,296,7,95,43,2,0,89,3,4,5,47,1,68,0,1,1,69,44,6,10,3,85
7911,62,54,8,26,6,0,0,86,40,6,6,7,2,43,0,0,0,65,79,1,2,1.2,75
7912,62,214,13,93,23,1,1,88,5,4,6,24,0,25,0,0,0,75,41.6,10,2,5,71
7913,76,87,2,34,30,0,0,100,-7,7,8,35,6,34,0,16,16,4,60,9,1,0,65
7914,77,199,2,60,24,0,0,100,-7,7,8,29,3,21,0,0,0,66,41,5,3,2,67
7915,54,164,30,66,5,1,0,50,3,3,5,7,0,33,0,1,1,108,67.2,2,1,1,100
7916,72,264,2,81,42,1,1,100,-7,7,8,44,3,21,0,3,3,15,50,6,3,1,50
7917,64,262,3,80,15,2,0,83,11,4,2,18,1,44,0,0,0,71,52,8,3,4,92
7918,78,241,2,74,25,0,0,100,-7,7,8,27,2,19,0,1,1,30,78.8,3,1,0,31
7919,75,160,3,85,20,1,0,91,10,3,5,25,1,16,0,0,0,2,28,5,2,0,58
7920,64,142,1,34,12,2,2,85,35,6,2,21,6,33,0,2,2,24,67,5,3,0,67
7921,57,280,9,86,24,1,0,81,2,3,5,27,1,44,0,1,1,75,88,8,3,5,92
7922,63,162,1,49,22,0,0,92,40,6,6,24,6,33,0,8,6,69,97,6,2,2,89
7923,60,204,2,58,27,0,0,86,0,4,6,31,4,35,0,1,1,57,96,5,4,2,64
7924,75,44,8,24,8,0,0,100,-7,7,8,9,2,56,0,0,0,49,72,3,2,0,83
7925,80,342,4,68,28,0,0,100,-7,7,8,28,2,57,0,1,1,57,86,5,5,1,83
7926,54,162,7,87,24,1,0,85,7,4,5,26,1,31,0,2,2,65,70,9,3,3,80
7927,85,312,11,85,32,0,0,100,-7,7,8,32,1,25,-7,1,1,0,76,3,1,0,24
7928,77,188,3,64,27,0,0,100,-7,7,8,27,2,15,-7,1,1,22,62,2,3,0,45
7929,83,224.8,5,53,25,0,0,100,-7,7,8,26,2,4,-7,1,1,18,87.6,5,1,0,55
7930,66,209.2,6,59,31,0,0,100,-7,7,8,31,3,35,-7,0,0,60,70,5,4,2,82
7931,90,224.8,2,81,8,0,0,100,-7,7,8,10,1,20,-7,1,1,0,63.2,0,1,0,20
7932,74,251.6,50,127,2,0,0,50,31,6,6,2,0,50,-7,2,2,55.8,47.4,3.8,1,1.6,100
7933,61,166,3,40,9,0,0,100,-7,7,8,11,4,36,-7,2,2,89,96,3,3,3,88
7934,69,168.2,9,61,26,0,0,100,-7,7,8,28,3,36,-7,6,5,43,50,5,2,2,64
7935,69,95.6,17,37,4,0,0,100,-7,7,8,4,0,75,-7,1,1,118,68.6,1,2,1,100
7936,69,135.6,8,31,7,2,1,78,28,6,2,9,2,78,-7,1,1,8,33,1,3,0,80
7937,67,129,4,15,12,0,0,100,-7,7,8,13,6,23,-7,4,4,28,95,7,2,1,90
7938,56,198.2,11,86,19,0,0,95,1,4,6,19,1,58,-7,5,5,94,47,6,2,6,89
7939,67,117,1,46,10,0,0,92,13,6,6,12,2,42,-7,1,1,60,55,3,2,2,71
7940,54,236.4,9,99,10,8,5,59,1,0,2,17,1,29,-7,1,1,99,58.6,2,1,0.4,75
7941,72,238.6,13,118,19,0,0,100,-7,7,8,20,0,35,-7,7,7,50,69.2,5,3,1,100
7942,56,381,2,102,17,2,2,71,1,4,6,21,2,29,-7,4,4,0,56,2,2,0,42
7943,70,103.8,11,36,7,0,0,88,20,6,6,9,2,33,-7,0,0,48,100,1,2,0,75
7944,67,103.6,4,20,17,1,1,100,-7,6,8,18,8,17,-7,1,1,10,89,2,2,1,29
7945,68,119.6,4,46,11,1,1,100,-7,6,8,12,1,25,-7,1,1,45,72.8,6,1,0,88
7946,88,224.8,4,129,10,0,0,100,-7,7,8,10,1,40,-7,3,3,4,54.4,1,1,0,40
7947,75,116,4,49,17,0,0,100,-7,7,8,19,2,26,-7,1,1,100,57,1,2,1,50
7948,61,178.6,4,46,31,0,0,100,-7,7,8,33,1,39,-7,9,9,62,79,6,8,5,74
7949,85,364,16,129,14,0,0,93,58,6,6,14,0,36,-7,2,1,3,73.6,1,1,0,67
7950,83,168.8,4,74,12,0,0,100,-7,7,8,16,3,31,-7,1,1,30,70,2,1,0,60
7951,57,47,4,21,5,0,0,80,32,6,6,5,1,60,-7,3,3,97,84,2,3,1,100
7952,69,262.2,178,234,7,0,0,86,37,6,6,7,0,0,-7,0,0,98,36.4,4,1.8,3,100
7953,65,97.6,2,13,5,0,0,100,-7,7,8,7,4,57,-7,2,2,54,88,2,2,0,80
7954,62,217.8,14,45,9,5,4,82,29,0,5,11,0,27,-7,1,1,28,65.8,3,2,0,63
7955,78,228,9,74,41,0,0,100,-7,7,8,44,2,37,-7,0,0,35,80,3,4,1,88
7956,63,219,13,107,16,2,1,83,8,2,4,19,0,37,-7,0,0,48,81,6,4,2,80
7957,60,180,2,61,12,8,6,67,30,6,2,18,3,44,-7,0,0,46,97,4,1,2,86
7958,70,140.8,7,64,13,1,1,93,29,6,2,14,2,36,-7,0,0,54,83,4,2,0,100
7959,86,305,4,93,38,0,0,100,-7,7,8,39,1,5,-7,0,0,9,51,7,2,0,36
7960,61,140,3,50,4,1,1,80,14,6,2,5,2,0,-7,0,0,74,71.6,4,1.8,3,100
7961,74,196,3,93,19,0,0,90,33,6,6,21,3,43,-7,2,2,34,78,4,3,1,64
7962,74,143.8,2,59,24,0,0,82,30,6,6,28,7,29,-7,3,3,12,91,3,1,0,40
7963,83,174,33,65,14,0,0,100,-7,7,8,17,0,29,-7,1,1,31.6,33.4,4.2,1,0.4,100
7964,72,225.6,4,76,31,0,0,100,-7,7,8,33,3,27,-7,1,1,22,41,5,3,1,53
7965,70,73.8,11,23,6,1,1,100,-7,6,8,6,1,33,-7,0,0,3,47,2,2,0,67
7966,57,200.4,6,91,10,1,0,47,2,4,5,16,1,31,-7,0,0,91,29,4,1,2,86
7967,63,141.2,2,51,11,2,2,88,1,0,2,16,4,50,-7,3,3,12,87,1,4,0,56
7968,71,322,20,117,29,1,1,93,9,4,6,30,0,48,-7,2,2,21,56.2,2,1,0,25
7969,76,384,6,87,24,1,1,96,32,6,3,27,2,26,-7,0,0,4,56,4,1,0,45
7970,81,231.4,4,106,17,0,0,94,79,6,6,18,1,28,-7,4,4,2,57,3,2,0,50
7971,79,277.4,7,104,20,0,0,95,27,6,6,20,2,55,-7,0,0,27,49,5,3,0,100
7972,67,243.2,30,78,10,0,0,92,1,4,6,13,0,62,-7,1,1,73,42,2,2,1.4,100
7973,72,142.6,2,16,4,0,0,100,-7,7,8,6,3,50,-7,0,0,29,100,2,2,0,67
7974,64,231,2,40,27,0,0,100,-7,7,8,30,6,7,-7,5,5,32,55,7,1,3,47
7975,72,213.2,5,74,41,0,0,100,-7,7,8,47,1,57,-7,1,1,82,55,8,10,6,86
7976,54,202.6,32,61,9,1,1,78,1,0,6,9,0,56,-7,1,1,77,59,3,1,2,100
7977,86,242.2,7,61,18,0,0,100,-7,7,8,20,1,20,-7,0,0,13,66.4,2,1,0,43
7978,68,121.8,4,32,7,1,1,100,-7,6,8,7,3,43,-7,1,1,16,74,3,3,1,86
7979,67,179,7,68,34,0,0,100,-7,7,8,39,3,13,-7,5,5,90,40,13,4,9,89
7980,64,162.8,1,47,23,3,3,100,-7,0,8,26,3,15,-7,2,2,49,83,9,2,1,61
7981,87,307.6,67,217,4,0,0,100,-7,7,8,4,0,25,-7,0,0,33,27.6,3,1,0,100
7982,78,341.6,2,132,22,0,0,100,-7,7,8,29,2,3,-7,1,1,58,92.8,8,1.8,4,53
7983,82,241.2,4,79,7,1,0,75,41,6,5,8,2,38,-7,0,0,5,19,1,2,0,75
7984,60,211.6,2,95,42,2,1,87,3,4,3,49,3,18,-7,8,8,44,60,7,3,1,48
7985,65,141,7,60,36,0,0,100,-7,7,8,36,3,31,-7,2,2,55,52,10,5,4,68
7986,63,146.6,31,86,13,1,1,93,35,6,6,14,0,21,-7,2,2,83,40,6,1,2,88
7987,69,303.4,3,128,25,1,1,100,-7,6,8,26,3,23,-7,1,1,45,81,3,3,1,50
7988,65,239.4,6,87,39,0,0,93,25,6,6,42,2,29,-7,0,0,66,76,12,3,4,77
7989,63,57,2,30,26,0,0,100,-7,7,8,27,8,26,-7,1,1,67,91,8,4,4,80
7990,71,141.4,4,43,15,0,0,93,44,6,6,15,1,53,-7,2,2,44,89,3,3,0,75
7991,74,245.2,3,92,26,0,0,100,-7,7,8,28,3,32,-7,2,2,52,60,8,4,4,75
7992,68,170,1,63,21,1,1,95,45,6,6,24,5,36,-7,3,3,26,65,4,3,0,64
7993,65,263,14,109,10,4,1,59,39,6,4,17,0,18,-7,1,1,27,42,2,2,1,50
7994,77,203.2,3,68,32,0,0,100,-7,7,8,39,2,31,3,1,1,31,80,5,2,1,70
7995,72,172.4,9,61,23,0,0,100,-7,7,8,24,8,21,8,1,0,23,85.4,4,2,2,50
7996,82,189,14,97,21,0,0,100,-7,7,8,21,0,14,5,0,0,12,3,2,2,1,31
7997,88,223.8,41,102,8,1,1,100,-7,6,8,8,0,38,0,1,1,0,83,2,1,0,60
7998,72,168.8,6,46,9,0,0,100,-7,7,8,10,1,50,14,0,0,58,75,2,2,1,67
7999,71,63.8,4,10,4,0,0,100,-7,7,8,4,2,25,2,6,6,17,87,3,1,0,100
8000,70,210.8,1,109,13,2,1,71,41,6,2,17,1,65,2.4,0,0,51,17,2,3,2,83
8001,82,354,1,67,13,0,0,100,-7,7,8,15,3,13,1,1,1,14,70.8,2,1,0,43
8002,76,400,3,97,17,1,1,94,35,6,6,17,2,18,2,1,1,2,96,4,2,0,75
8003,71,149,9,46,15,0,0,88,21,6,6,16,3,44,8,0,0,32,89,3,2,0,63
8004,60,290.4,10,110,35,2,2,95,2,4,6,37,1,27,6,0,0,79,74,9,2,7,73
8005,71,252.6,15,117,19,7,7,75,63,6,3,29,0,72,14,0,0,53,69,1,3,0,67
8006,71,188.8,2,71,20,0,0,92,16,6,6,26,5,42,2,2,2,37,87.4,4,1,0,63
8007,66,190,1,64,7,1,1,78,-7,6,7,9,3,22,0,7,7,34,81.6,5,1,0,100
8008,83,210,3,74,24,0,0,100,-7,7,8,24,3,29,0,3,3,11,87,2,2,0,40
8009,70,349.4,2,57,42,1,0,91,13,6,5,46,6,20,1,3,3,12,39,11,3,1,54
8010,84,190,21,111,18,0,0,100,-7,7,8,19,0,28,19,0,0,24,42.6,2,1,1,33
8011,66,106.8,4,17,4,0,0,100,-7,7,8,5,2,80,4,4,4,97,196,1,2,1,75
8012,61,178.2,3,58,12,4,4,83,18,6,6,12,2,33,0,2,2,68,65,4,3,0,64
8013,72,221.4,2,70,16,0,0,100,-7,7,8,17,1,29,0,3,3,68,66,4,2,2,86
8014,65,222,6,60,3,5,3,50,14,0,5,6,3,17,9,0,0,5,81.6,3,2,0,60
8015,79,463,3,88,45,0,0,100,-7,7,8,46,5,20,3,1,1,12,98,3,2,0,56
8016,59,163,18,80,5,1,1,83,37.4,6,6,6,0,83,6,0,0,101,42,1,2,1,100
8017,67,203.8,3,43,19,0,0,100,-7,7,8,22,2,27,14,0,0,53,41,6,4,3,71
8018,73,201,4,59,9,0,0,100,-7,7,8,9,4,33,2,4,4,38,85,4,2,2,86
8019,68,141.2,8,45,28,0,0,93,24,6,6,32,3,13,4,1,1,26,83,8,2,2,63
8020,65,247.8,3,101,19,0,0,90,5,4,6,21,3,43,15,0,0,59,79.2,4,1,3,50
8021,69,82,4,35,11,1,1,92,77,6,4,12,3,25,3,6,6,45,62,5,2,1,70
8022,73,333,1,102,25,0,0,96,16,6,6,27,4,26,0,5,5,37,3,3,3,0.6,67
8023,77,275,3,116,19,0,0,100,-7,7,8,19,2,16,18,0,0,34,72.2,10,1,1,85
8024,81,141.8,8,31,10,0,0,100,-7,7,8,11,2,18,0,1,1,0,78.6,0,1,0,13
8025,68,207.6,7,64,37,1,1,95,18,6,6,38,9,18,15,0,0,39,88,10,2,3,52
8026,61,249,9,92,18,0,0,89,19,6,6,18,1,17,2,2,2,81,57.2,8,1,3,77
8027,89,286,26,111,19,0,0,100,-7,7,8,19,0,47,10.4,0,0,6,49,1,3,0,63
8028,90,210,19,95,24,0,0,100,-7,7,8,25,0,21,17,0,0,4,36,4,2,0,38
8029,73,202,1,80,32,0,0,100,-7,7,8,34,2,24,2,2,2,78,62,11,2,8,65
8030,84,185,5,71,15,0,0,100,-7,7,8,0,2,20,20,0,0,2,69,3,3,0,60
8031,61,61,3,27,7,1,0,75,11,4,5,8,3,38,2,4,4,41,96,2,3,0,83
8032,82,439,4,101,32,0,0,100,-7,7,8,33,2,13,3,1,1,3,51,5,2,0,33
8033,56,166,2,55,28,3,2,78,1,4,2,32,3,28,1,1,1,43,85,13,4,4,81
8034,65,442,1,114,28,1,1,97,13,6,6,33,3,39,2,1,1,66,72,10,5,5,75
8035,77,51,4,29,19,0,0,100,-7,7,8,22,1,32,1,2,2,0,95,2,3,0,64
8036,74,311,3,102,39,0,0,100,-7,7,8,41,2,20,3,2,2,15,53,9,1,1,48
8037,65,157,6,44,13,1,0,93,30,6,5,14,4,36,4,1,1,23,80,3,2,0.8,67
8038,86,191,7,82,27,0,0,100,-7,7,8,28,1,22,7,0,0,0,69,0,1,0,8
8039,66,358,7,116,26,2,1,97,1,3,5,29,1,38,3,1,1,1,11,1,2,0,19
8040,61,222,3,63,43,1,0,91,9,4,5,46,9,41,4,2,2,57,5,7,4,3,61
8041,64,212,3,67,20,1,1,100,-7,6,8,20,9,20,2,4,4,48,60,9,2,1,69
8042,70,161,10,73,13,0,0,85,15,6,6,13,1,54,0,3,3,32,93,2,3,1,71
8043,59,246,2,81,34,0,0,94,3,4,6,41,3,46,8,0,0,56,85,7,3,3,67
8044,86,197,10,95,20,0,0,100,-7,7,8,24,1,58,4.2,0,0,8,71,4,1,0,63
8045,83,233,12,79,21,0,0,100,-7,7,8,21,0,19,0,2,2,8,62.4,6,2,0,67
8046,59,127,12,44,13,1,1,92,40,0,6,15,0,20,2,2,2,98,39,7,2,6,100
8047,86,199,3,83,21,0,0,100,-7,7,8,21,2,43,7,0,0,2,71.6,5,1,0,75
8048,74,265,6,79,28,0,0,100,-7,7,8,30,2,53,8,0,0,96,92,2,4,2,88
8049,72,123,7,56,27,0,0,96,35,6,6,27,1,30,0,2,2,36,73,7,4,2,65
8050,76,207,2,101,18,0,0,100,-7,7,8,21,3,24,8,0,0,17,71.4,3,2,1,58
8051,64,46,3,31,4,5,5,100,-7,0,8,5,1,20,2,1,1,2,83.8,1,1,0,67
8052,74,73,18,46,9,0,0,100,-7,7,8,9,0,11,21,0,0,65,54.8,3,3,1,50
8053,57,232,3,83,21,0,0,63,0,4,6,24,3,29,4,1,1,90,36,10,2,4,93
8054,77,92,5,44,15,0,0,100,-7,7,8,15,3,40,2,3,3,40,53,2,4,0,67
8055,79,214,2,64,28,0,0,94,68,6,6,32,2,16,3,1,1,45,65.2,1,1,1,50
8056,83,178,5,84,13,0,0,100,-7,7,8,13,2,46,6,0,0,18,70.8,2,1,0,75
8057,66,150,10,69,17,1,0,90,9,3,5,23,2,39,3,1,1,33,81,2,2,0,50
8058,67,56,33,48,2,6,6,67,27,0,3,3,0,33,0,0,0,0,57.2,0,2.2,0.2,0
8059,80,192,5,66,52,0,0,100,-7,7,8,52,4,8,4,1,1,3,46.4,4,1,1,16
8060,91,215,19,98,13,0,0,100,-7,7,8,14,0,14,8,0,0,0,59.2,1,1,0,25
8061,66,96,6,32,13,0,0,93,20,6,6,14,4,14,5,0,0,33,82,4,1,1,71
8062,63,194,2,42,24,3,2,93,29,6,4,28,6,14,0,3,3,33,63,7,2,3,50
8063,72,110,7,63,12,1,1,92,52,6,2,13,1,54,0,3,3,0,67.4,0,1,0,25
8064,89,169,8,56,13,0,0,100,-7,7,8,14,1,14,17,0,0,11,81.2,1,1.6,0,20
8065,65,82,1,43,25,2,1,97,70,6,5,30,3,33,2,4,4,33,53,2,8,1,56
8066,74,390,1,98,37,0,0,100,-7,7,8,38,5,24,0,4,3,22,64,4,1,1,33
8067,67,232,11,91,28,0,0,96,40,6,6,28,1,21,0,4,4,39,90,7,3,3,67
8068,69,301,32,178,5,1,0,56,2,4,5,9,0,44,3.4,0,0,75,40,2,2,1,80
8069,84,230,8,66,13,0,0,100,-7,7,8,13,2,15,8,0,0,14,74,1,1,0,33
8070,75,258,1,67,30,1,1,97,31,6,4,33,3,36,1,4,4,10,86,1,1,0,18
8071,76,170,2,74,33,0,0,100,-7,7,8,34,5,38,12,1,0,20,84.4,4,4,0,67
8072,80,203,2,65,21,0,0,100,-7,7,8,23,2,57,4,1,1,21,81,1,2,0,50
8073,86,337,1,102,21,0,0,100,-7,7,8,22,3,27,1,4,4,3,100,2,4,0,50
8074,68,115,6,47,35,0,0,94,6,4,6,36,5,47,4,1,1,25,49,7,8,0,75
8075,81,427,9,123,28,0,0,100,-7,7,8,29,1,31,3,1,1,22,91,8,2,0,63
8076,69,447,1,167,21,3,0,80,29,6,5,25,1,32,8,0,0,72,81,5,1,5,46
8077,69,282,0,117,8,1,1,91,21,6,6,11,1,18,0,1,1,0,75,1,2,0,25
8078,60,82,14,38,19,0,0,95,12,6,6,20,0,35,16,0,0,68,74.4,6,2,3,62
8079,65,33,4,17,13,0,0,100,-7,7,8,15,5,33,2,8,8,42,91,6,2,1,80
8080,65,212,11,75,21,2,1,87,22,6,5,23,1,43,19,0,0,71,64,8,3,3,86
8081,60,63,7,31,15,0,0,100,-7,7,8,16,3,56,6,0,0,64,93,3,4,3,64
8082,60,410,7,124,29,0,0,97,20,6,6,32,1,25,1,2,2,70,56,10,4,3,83
8083,85,277,15,91,8,0,0,100,-7,7,8,8,0,25,22,0,0,36,61,5,2.6,0,100
8084,63,292,1,107,15,1,1,94,1,2,3,17,1,18,0,1,1,16,77,4,1,0,56
8085,84,276,18,80,15,0,0,100,-7,7,8,15,0,33,17,0,0,12,57.2,3,2,0,56
8086,86,288,2,96,35,0,0,100,-7,7,8,38,3,34,0,2,2,5,95,3,4,0,41
8087,75,169,7,45,27,0,0,100,-7,7,8,29,1,21,15,0,0,36,43,6,3,1,53
8088,74,178,3,54,24,0,0,100,-7,7,8,25,6,28,2,1,1,21,71.2,3,1,1,44
8089,75,210,1,63,39,0,0,100,-7,7,8,44,7,36,1,2,2,16,67,4,8,1,60
8090,61,46,1,18,20,0,0,100,-7,7,8,21,5,14,2,2,2,51,60,13,2,2,84
8091,80,93,2,34,13,0,0,100,-7,7,8,15,3,40,7,0,0,6,84,3,3,0,67
8092,78,194,5,70,42,0,0,100,-7,7,8,48,3,25,2,4,3,11,94,4,3,0,41
8093,81,170,1,67,21,0,0,100,-7,7,8,24,4,25,3,1,1,12,98,3,2,0,63
8094,89,190,5,55,14,0,0,100,-7,7,8,15,1,47,5,1,1,0,73.8,0,3,0,30
8095,63,232,2,103,14,2,2,88,21,6,4,17,1,6,1,4,4,11,63,1,1.2,0,17
8096,91,197,47,104,18,0,0,100,-7,7,8,18,0,11,4.4,0,0,3,12.8,2,2.2,0,20
8097,63,159,13,81,41,1,0,95,8,3,5,42,0,40,13,0,0,71,83,5,3,4,53
8098,71,213,17,96,29,0,0,87,26,6,6,30,0,23,1,0,0,60,8,2,3,1,67
8099,56,134,2,65,19,3,3,67,18,6,2,24,2,46,0,9,9,66,79,2,1,2,60
8100,71,229,14,104,35,0,0,100,-7,7,8,36,0,22,19,0,0,74,65,6,3,1,69
8101,65,292,4,62,42,1,0,96,1,3,5,45,4,31,0,3,3,11,89,3,4,0,35
8102,86,182,21,89,18,0,0,100,-7,7,8,20,0,30,1,1,1,0,66.6,3,1,0,44
8103,85,309,3,93,44,0,0,100,-7,7,8,47,2,38,3,5,5,10,4,5,3,0,57
8104,89,168,22,85,31,0,0,100,-7,7,8,33,0,36,21,0,0,2,53.4,2,1,0,33
8105,68,328,12,115,36,0,0,100,-7,7,8,36,0,36,11,0,0,69,48,8,7,5,83
8106,82,233,13,119,37,0,0,100,-7,7,8,39,0,23,12,0,0,20,88,5,3,0,47
8107,89,180,11,77,37,0,0,100,-7,7,8,41,1,24,5,1,1,1,63.6,3,1,0,29
8108,85,225,0,78,42,0,0,100,-7,7,8,45,3,38,0,1,1,6,92,3,2,0,31
8109,81,156,1,77,31,0,0,100,-7,7,8,37,2,39,0,4,4,13,75.6,1,2,0,33
8110,76,193,9,90,32,0,0,100,-7,7,8,35,2,40,0,1,1,37,65.8,3,1,1,67
8111,78,359,2,129,47,0,0,98,58,6,6,50,6,34,0,7,7,10,93,4,1,0,40
8112,77,194,17,75,18,1,1,95,29,6,2,19,0,53,0,2,2,4,47,1,2,0,60
8113,80,208,7,116,15,0,0,100,-7,7,8,15,2,27,1,1,1,38,34,3,3,0,86
8114,65,345,1,110,57,0,0,95,11,4,6,59,4,25,1,1,1,24,66,6,4,0,33
8115,70,178,0,71,32,0,0,97,39,6,6,36,1,42,20,0,0,57,78.8,5,4,2,75
8116,71,218,22,75,22,1,0,96,27,6,5,24,0,39,1,2,2,3,23,4,1,1,56
8117,83,171,2,77,12,0,0,92,55,6,6,14,1,31,6.8,0,0,12,78,2,2,0,80
8118,70,212,1,56,32,0,0,100,-7,7,8,36,11,36,1,4,4,19,91,7,2,0,75
8119,85,504,9,147,12,0,0,100,-7,7,8,12,1,8,17,1,1,5,51.6,6,2,0,75
8120,87,260,20,69,10,0,0,100,-7,7,8,12,0,33,19,0,0,25,48,3,3,0,100
8121,71,357,5,71,26,0,0,96,60,6,6,27,3,52,5,0,0,39,62.8,3,3,1,75
8122,87,240,8,115,12,0,0,100,-7,7,8,12,1,58,7,0,0,1,91,1,3,0,67
8123,85,320,9,81,27,0,0,100,-7,7,8,32,2,47,8,0,0,4,80.8,1,3,0,36
8124,70,206,3,63,19,0,0,100,-7,7,8,21,4,38,8,0,0,69,77,9,2,5,100
8125,84,356,23,178,16,0,0,100,-7,7,8,16,0,31,7,0,0,10,54.6,4,1,0,67
8126,83,347,7,137,24,0,0,100,-7,7,8,28,1,21,4,2,2,4,66.8,3,2,0,56
8127,78,283,3,124,33,0,0,100,-7,7,8,37,1,19,3,1,1,77,58,18,3,16,92
8128,83,244,3,69,33,0,0,100,-7,7,8,34,3,15,4,1,1,1,85,6,2,0,38
8129,77,387,4,95,44,0,0,98,68,6,6,45,3,58,3,3,3,41,62,2,2,0,80
8130,73,424,3,78,36,0,0,100,-7,7,8,40,5,20,3,1,1,13,75.8,6,1,1,44
8131,84,203,10,83,32,0,0,100,-7,7,8,34,2,38,9,0,0,0,6,2,1,0,27
8132,86,358,3,100,28,0,0,97,44,6,6,29,2,34,5,0,0,0,75.2,1,2.2,0,17
8133,72,214,2,81,60,1,1,95,32,6,6,68,3,35,0,2,2,13,63,5,4,0,47
8134,76,316,6,101,9,0,0,100,-7,7,8,10,1,80,0,1,1,81,70,1,1,1,100
8135,71,98,5,46,17,0,0,100,-7,7,8,18,4,39,0,1,1,57,76,3,3,1,86
